,index,UTC timestamp,Annee,Date/Heure,Dir. du vent (10s deg),Dir. du vent Indicateur,Heure,Hmdx,Hmdx Indicateur,Hum,Hum. rel. Indicateur,Jour,Mois,Temp Indicateur,Temps,Vit. du vent Indicateur,eolien,eolien ind,point de rosee,point de rosee ind,pression,pression ind,qualite donnee,temp,vent,visi,visi ind,wday,ferie,averses,neige,pluie,fort,modere,verglas,bruine,poudrerie,brouillard,nuageux,orage,degage,precip,brr,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,LV,MMJ,SD,total
1697,936744,1539190800,2018,2018-10-10 17:00,4.0,0.0,17,0.0,0.0,90.0,0.0,10,10,0.0,0,0.0,0.0,0.0,"9,4",0.0,100.99,0.0,0,11.0,26.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5303.0
1698,937296,1539194400,2018,2018-10-10 18:00,5.0,0.0,18,0.0,0.0,89.0,0.0,10,10,0.0,0,0.0,0.0,0.0,"8,8",0.0,100.96,0.0,0,10.6,24.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3780.0
1699,937848,1539198000,2018,2018-10-10 19:00,3.0,0.0,19,0.0,0.0,90.0,0.0,10,10,0.0,Nuageux,0.0,0.0,0.0,"8,8",0.0,100.96,0.0,0,10.3,22.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2464.0
1700,938400,1539201600,2018,2018-10-10 20:00,4.0,0.0,20,0.0,0.0,91.0,0.0,10,10,0.0,0,0.0,0.0,0.0,"8,7",0.0,100.88,0.0,0,10.2,21.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1795.0
1701,938952,1539205200,2018,2018-10-10 21:00,3.0,0.0,21,0.0,0.0,92.0,0.0,10,10,0.0,0,0.0,0.0,0.0,"8,6",0.0,100.84,0.0,0,9.8,23.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1590.0
1702,939504,1539208800,2018,2018-10-10 22:00,3.0,0.0,22,0.0,0.0,90.0,0.0,10,10,0.0,Nuageux,0.0,0.0,0.0,"7,6",0.0,100.79,0.0,0,9.1,25.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1234.0
1703,940056,1539212400,2018,2018-10-10 23:00,3.0,0.0,23,0.0,0.0,93.0,0.0,10,10,0.0,0,0.0,0.0,0.0,"7,8",0.0,100.74,0.0,0,8.9,22.0,24.1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,797.0
1704,940608,1539216000,2018,2018-10-11 00:00,4.0,0.0,0,0.0,0.0,95.0,0.0,11,10,0.0,Pluie,0.0,0.0,0.0,"8,1",0.0,100.68,0.0,0,8.8,25.0,16.1,0.0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,400.0
1705,941160,1539219600,2018,2018-10-11 01:00,4.0,0.0,1,0.0,0.0,94.0,0.0,11,10,0.0,Nuageux,0.0,0.0,0.0,"7,7",0.0,100.64,0.0,0,8.6,22.0,24.1,0.0,3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,193.0
1706,941712,1539223200,2018,2018-10-11 02:00,5.0,0.0,2,0.0,0.0,94.0,0.0,11,10,0.0,0,0.0,0.0,0.0,"7,4",0.0,100.47,0.0,0,8.3,26.0,24.1,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,116.0
1707,942264,1539226800,2018,2018-10-11 03:00,5.0,0.0,3,0.0,0.0,95.0,0.0,11,10,0.0,Pluie,0.0,0.0,0.0,"7,3",0.0,100.38,0.0,0,8.2,23.0,16.1,0.0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,80.0
1708,942816,1539230400,2018,2018-10-11 04:00,4.0,0.0,4,0.0,0.0,96.0,0.0,11,10,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"7,4",0.0,100.29,0.0,0,8.0,27.0,8.1,0.0,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,57.0
1709,943368,1539234000,2018,2018-10-11 05:00,4.0,0.0,5,0.0,0.0,97.0,0.0,11,10,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"7,5",0.0,100.2,0.0,0,8.0,21.0,6.4,0.0,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,93.0
1710,943920,1539237600,2018,2018-10-11 06:00,3.0,0.0,6,0.0,0.0,96.0,0.0,11,10,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"7,5",0.0,100.12,0.0,0,8.1,21.0,6.4,0.0,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,177.0
1711,944472,1539241200,2018,2018-10-11 07:00,3.0,0.0,7,0.0,0.0,96.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"7,5",0.0,100.04,0.0,0,8.1,22.0,4.8,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,784.0
1712,945024,1539244800,2018,2018-10-11 08:00,35.0,0.0,8,0.0,0.0,96.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"7,3",0.0,100.03,0.0,0,7.9,16.0,4.8,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1976.0
1713,945576,1539248400,2018,2018-10-11 09:00,2.0,0.0,9,0.0,0.0,97.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"7,3",0.0,99.95,0.0,0,7.8,17.0,6.4,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1583.0
1714,946128,1539252000,2018,2018-10-11 10:00,2.0,0.0,10,0.0,0.0,97.0,0.0,11,10,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"7,4",0.0,99.91,0.0,0,7.8,14.0,6.4,0.0,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,880.0
1715,946680,1539255600,2018,2018-10-11 11:00,1.0,0.0,11,0.0,0.0,96.0,0.0,11,10,0.0,Pluie,0.0,0.0,0.0,"7,2",0.0,99.85,0.0,0,7.8,21.0,12.9,0.0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,742.0
1716,947232,1539259200,2018,2018-10-11 12:00,1.0,0.0,12,0.0,0.0,95.0,0.0,11,10,0.0,Bruine,0.0,0.0,0.0,"7,5",0.0,99.79,0.0,0,8.2,21.0,12.9,0.0,3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1093.0
1717,947784,1539262800,2018,2018-10-11 13:00,3.0,0.0,13,0.0,0.0,96.0,0.0,11,10,0.0,Bruine,0.0,0.0,0.0,"7,8",0.0,99.71,0.0,0,8.4,18.0,9.7,0.0,3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1242.0
1718,948336,1539266400,2018,2018-10-11 14:00,4.0,0.0,14,0.0,0.0,97.0,0.0,11,10,0.0,"Pluie,Brouillard",0.0,0.0,0.0,"8,2",0.0,99.65,0.0,0,8.7,18.0,4.8,0.0,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1178.0
1719,948888,1539270000,2018,2018-10-11 15:00,3.0,0.0,15,0.0,0.0,96.0,0.0,11,10,0.0,Bruine,0.0,0.0,0.0,"8,6",0.0,99.62,0.0,0,9.2,17.0,12.9,0.0,3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1150.0
1720,949440,1539273600,2018,2018-10-11 16:00,3.0,0.0,16,0.0,0.0,96.0,0.0,11,10,0.0,Bruine,0.0,0.0,0.0,"8,6",0.0,99.59,0.0,0,9.1,23.0,11.3,0.0,3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2338.0
1721,949992,1539277200,2018,2018-10-11 17:00,4.0,0.0,17,0.0,0.0,97.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"8,6",0.0,99.59,0.0,0,9.1,15.0,4.8,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3819.0
1722,950544,1539280800,2018,2018-10-11 18:00,2.0,0.0,18,0.0,0.0,97.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"8,6",0.0,99.59,0.0,0,9.0,14.0,3.2,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2913.0
1723,951096,1539284400,2018,2018-10-11 19:00,2.0,0.0,19,0.0,0.0,98.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"8,6",0.0,99.59,0.0,0,8.9,14.0,1.6,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2214.0
1724,951648,1539288000,2018,2018-10-11 20:00,1.0,0.0,20,0.0,0.0,98.0,0.0,11,10,0.0,"Bruine,Brouillard",0.0,0.0,0.0,"8,2",0.0,99.64,0.0,0,8.6,9.0,2.0,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1671.0
1725,952200,1539291600,2018,2018-10-11 21:00,34.0,0.0,21,0.0,0.0,98.0,0.0,11,10,0.0,Brouillard,0.0,0.0,0.0,"8,2",0.0,99.68,0.0,0,8.6,11.0,4.8,0.0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1504.0
1726,952752,1539295200,2018,2018-10-11 22:00,26.0,0.0,22,0.0,0.0,97.0,0.0,11,10,0.0,Brouillard,0.0,0.0,0.0,"8,4",0.0,99.73,0.0,0,8.8,5.0,2.4,0.0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1269.0
1727,953304,1539298800,2018,2018-10-11 23:00,24.0,0.0,23,0.0,0.0,98.0,0.0,11,10,0.0,Brouillard,0.0,0.0,0.0,"9,0",0.0,99.76,0.0,0,9.3,13.0,2.4,0.0,3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,849.0
1728,953856,1539302400,2018,2018-10-12 00:00,24.0,0.0,0,0.0,0.0,98.0,0.0,12,10,0.0,Brouillard,0.0,0.0,0.0,"9,8",0.0,99.78,0.0,0,10.1,12.0,9.7,0.0,4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,617.0
1729,954408,1539306000,2018,2018-10-12 01:00,27.0,0.0,1,0.0,0.0,90.0,0.0,12,10,0.0,Nuageux,0.0,0.0,0.0,"9,2",0.0,99.82,0.0,0,10.9,14.0,16.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,390.0
1730,954960,1539309600,2018,2018-10-12 02:00,24.0,0.0,2,0.0,0.0,85.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"8,1",0.0,99.8,0.0,0,10.6,14.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,208.0
1731,955512,1539313200,2018,2018-10-12 03:00,27.0,0.0,3,0.0,0.0,79.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"7,0",0.0,99.8,0.0,0,10.5,14.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,166.0
1732,956064,1539316800,2018,2018-10-12 04:00,28.0,0.0,4,0.0,0.0,77.0,0.0,12,10,0.0,Généralement nuageux,0.0,0.0,0.0,"6,5",0.0,99.81,0.0,0,10.3,15.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,91.0
1733,956616,1539320400,2018,2018-10-12 05:00,28.0,0.0,5,0.0,0.0,74.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"5,8",0.0,99.87,0.0,0,10.1,20.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,175.0
1734,957168,1539324000,2018,2018-10-12 06:00,27.0,0.0,6,0.0,0.0,77.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"5,7",0.0,99.89,0.0,0,9.5,17.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,615.0
1735,957720,1539327600,2018,2018-10-12 07:00,27.0,0.0,7,0.0,0.0,71.0,0.0,12,10,0.0,Généralement nuageux,0.0,0.0,0.0,"4,5",0.0,99.94,0.0,0,9.3,22.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2100.0
1736,958272,1539331200,2018,2018-10-12 08:00,27.0,0.0,8,0.0,0.0,70.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"3,8",0.0,99.92,0.0,0,8.8,24.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4736.0
1737,958824,1539334800,2018,2018-10-12 09:00,27.0,0.0,9,0.0,0.0,60.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"2,2",0.0,99.97,0.0,0,9.6,32.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2944.0
1738,959376,1539338400,2018,2018-10-12 10:00,26.0,0.0,10,0.0,0.0,63.0,0.0,12,10,0.0,Généralement nuageux,0.0,0.0,0.0,"2,2",0.0,99.95,0.0,0,8.9,27.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1588.0
1739,959928,1539342000,2018,2018-10-12 11:00,24.0,0.0,11,0.0,0.0,53.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"1,1",0.0,99.96,0.0,0,10.2,32.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1704.0
1740,960480,1539345600,2018,2018-10-12 12:00,26.0,0.0,12,0.0,0.0,51.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"0,9",0.0,99.94,0.0,0,10.6,35.0,48.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2173.0
1741,961032,1539349200,2018,2018-10-12 13:00,27.0,0.0,13,0.0,0.0,49.0,0.0,12,10,0.0,Généralement nuageux,0.0,0.0,0.0,"-0,6",0.0,99.92,0.0,0,9.6,34.0,48.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2144.0
1742,961584,1539352800,2018,2018-10-12 14:00,26.0,0.0,14,0.0,0.0,45.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"-1,1",0.0,99.91,0.0,0,10.4,36.0,48.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1987.0
1743,962136,1539356400,2018,2018-10-12 15:00,27.0,0.0,15,0.0,0.0,48.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"-0,7",0.0,99.94,0.0,0,9.8,25.0,48.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2475.0
1744,962688,1539360000,2018,2018-10-12 16:00,27.0,0.0,16,0.0,0.0,48.0,0.0,12,10,0.0,Généralement nuageux,0.0,0.0,0.0,"-0,9",0.0,99.92,0.0,0,9.7,23.0,48.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3653.0
1745,963240,1539363600,2018,2018-10-12 17:00,28.0,0.0,17,0.0,0.0,48.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"-1,0",0.0,99.95,0.0,0,9.5,21.0,48.3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4619.0
1746,963792,1539367200,2018,2018-10-12 18:00,27.0,0.0,18,0.0,0.0,53.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"-0,4",0.0,99.99,0.0,0,8.5,14.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3430.0
1747,964344,1539370800,2018,2018-10-12 19:00,27.0,0.0,19,0.0,0.0,56.0,0.0,12,10,0.0,Dégagé,0.0,0.0,0.0,"-0,7",0.0,100.04,0.0,0,7.5,13.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2329.0
1748,964896,1539374400,2018,2018-10-12 20:00,29.0,0.0,20,0.0,0.0,59.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"-0,4",0.0,100.08,0.0,0,7.0,9.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1583.0
1749,965448,1539378000,2018,2018-10-12 21:00,32.0,0.0,21,0.0,0.0,63.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"0,3",0.0,100.12,0.0,0,6.9,12.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1377.0
1750,966000,1539381600,2018,2018-10-12 22:00,31.0,0.0,22,0.0,0.0,62.0,0.0,12,10,0.0,Nuageux,0.0,0.0,0.0,"0,1",0.0,100.15,0.0,0,6.9,9.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1131.0
1751,966552,1539385200,2018,2018-10-12 23:00,27.0,0.0,23,0.0,0.0,60.0,0.0,12,10,0.0,0,0.0,0.0,0.0,"-0,3",0.0,100.22,0.0,0,6.8,12.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1045.0
1752,967104,1539388800,2018,2018-10-13 00:00,28.0,0.0,0,0.0,0.0,64.0,0.0,13,10,0.0,0,0.0,0.0,0.0,"0,1",0.0,100.23,0.0,0,6.5,7.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,912.0
1753,967656,1539392400,2018,2018-10-13 01:00,25.0,0.0,1,0.0,0.0,64.0,0.0,13,10,0.0,Nuageux,0.0,0.0,0.0,"0,1",0.0,100.26,0.0,0,6.4,7.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,826.0
1754,968208,1539396000,2018,2018-10-13 02:00,24.0,0.0,2,0.0,0.0,66.0,0.0,13,10,0.0,0,0.0,0.0,0.0,"0,4",0.0,100.25,0.0,0,6.2,11.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,561.0
1755,968760,1539399600,2018,2018-10-13 03:00,24.0,0.0,3,0.0,0.0,68.0,0.0,13,10,0.0,0,0.0,0.0,0.0,"0,4",0.0,100.22,0.0,0,5.8,9.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,553.0
1756,969312,1539403200,2018,2018-10-13 04:00,24.0,0.0,4,0.0,0.0,72.0,0.0,13,10,0.0,Nuageux,0.0,0.0,0.0,"1,0",0.0,100.23,0.0,0,5.6,7.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,235.0
1757,969864,1539406800,2018,2018-10-13 05:00,25.0,0.0,5,0.0,0.0,70.0,0.0,13,10,0.0,0,0.0,0.0,0.0,"0,7",0.0,100.28,0.0,0,5.7,8.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,164.0
1758,970416,1539410400,2018,2018-10-13 06:00,27.0,0.0,6,0.0,0.0,79.0,0.0,13,10,0.0,Averses de pluie,0.0,0.0,0.0,"1,9",0.0,100.31,0.0,0,5.2,10.0,24.1,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,179.0
1759,970968,1539414000,2018,2018-10-13 07:00,29.0,0.0,7,0.0,0.0,78.0,0.0,13,10,0.0,Averses de pluie,0.0,0.0,0.0,"1,6",0.0,100.37,0.0,0,5.2,11.0,24.1,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,344.0
1760,971520,1539417600,2018,2018-10-13 08:00,30.0,0.0,8,0.0,0.0,71.0,0.0,13,10,0.0,0,0.0,0.0,0.0,"1,4",0.0,100.38,0.0,0,6.3,5.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,745.0
